իեռագիր	i ɛ r ɑ ɡ i ɾ
չարուհի	t ɑ ɾ u h i
վրճվանք	v ə ɾ t͡ʃ v ɑ ŋ kʰ
դար	dʰ ɑ ɾ
ջիրենեյան	d i ɾ ɛ n ɛ j ɑ n
ճլորավուն	t ə l ɔ ɾ ɑ v u n
բամաձայն	b ɑ m ɑ d͡z ɑ j n
քառ	k͡ʃ ɑ r
հրազ	h ə ɾ ɑ z
մլեմենտար	m l ɛ m ɛ n t ɑ ɾ
փնուշ	p n u ʃ
վրաչյա	v ə ɾ ɑ t͡ʃʰ j ɑ
բյուսիս	b j u s i s
լրահ	l ə ɾ ɑ h
շուցանակ	ʃ͡sʰ u t͡sʰ ɑ n ɑ k
իրարատ	i ɾ ɑ ɾ ɑ t
ուկրաինացշ	u k ɾ ɑ i n ɑ t͡sʰ ʃ
լաքրում	l ɑ kʰ ɾ u m
դպառազինություն	d p ɑ r ɑ z i n u tʰ j u n
րեսարան	ɾ ɛ s ɑ ɾ ɑ n
վրո	v ə ɾ ɔ
ժայանե	ʒ ɑ j ɑ n ɛ
շննարկել	ʃʰ ə nː ɑ ɾ k ɛ l
փավալել	p͡s ɑ v ɑ l ɛ l
մաստացի	mʰ ɑ s t ɑ t͡sʰ i
րրվեստ	ɾ ɾ v ɛ s t
ճսահակ	t s ɑ h ɑ k
ըեծաքանակ	ə ɛ t͡s ɑ kʰ ɑ n ɑ k
հառահեղ	hʰ ɑ r ɑ h ɛ ʁ
զոհրաբ	z ɔ h ɾ ɑ b
կրանտ	k ə ɾ ɑ n t
ձողոքել	d o ʁ o kʰ ɛ l
խարսափ	χ ɑ ɾ s ɑ pʰ
գվան	ɡ v ɑ n
ցնձրեւ	t n d͡z ɾ ɛ v
տայլուն	tʰ ɑ j l u n
ըույնքան	ə u j n kʰ ɑ n
ձեռատես	d ɛ r ɑ t ɛ s
խլք	χ ɛ l kʰ
թեռնարկ	t͡z ɛ r n ɑ ɾ k
աուսանկարիչ	ɑ u s ɑ n ə k ɑ ɾ i t͡ʃʰ
վեռնագնաց	v ɛ r n ɑ ɡ ə n ɑ t͡sʰ
ցոհանոց	t ɔ h ɑ n ɔ t͡sʰ
տանաձեւ	t ɑ n ɑ d z ɛ v
պրաման	p ə ɾ ɑ m ɑ n
նինգ	n i n ɡ
տայրահեղական	t͡s ɑ j ɾ ɑ h ɛ ʁ ɑ k ɑ n
ձոկոլադ	d ɔ k ɔ l ɑ d
էաստորեն	ɛʰ ɑ s t o ɾ ɛ n
սճ	s t͡ʃ
խուրդ	χ u ɾ tʰ
ռյրվել	r j ɾ v ɛ l
ծիմացկուն	t i m ɑ t͡sʰ k u n
ռույնիսկ	r u j n i s k
ըուց	ə u t͡sʰ
ղիզիկապես	ʁ i z i k ɑ p ɛ s
աամակրանք	ɑ ɑ m ɑ k ɾ ɑ ŋ kʰ
ջուսանկարել	d u s ɑ n ə k ɑ ɾ ɛ l
տարեջուր	t ɑ ɾ ɛ d͡ʒ u ɾ
իեղդել	i ɛ χ t ɛ l
չարիսեցիական	tʰ ɑ ɾ i s ɛ t͡sʰ j ɑ k ɑ n
ցպաստել	t ə p ɑ s t ɛ l
րամար	ɾ ɑ m ɑ ɾ
վերմանիա	v ɛ ɾ m ɑ n j ɑ
շորուք	ʃ o ɾ u kʰ
ճոգարան	t ɔ ɡ ɑ ɾ ɑ n
մերցնել	m ɛ ɾ t sʰ n ɛ l
չերջի	t ɛ ɾ t͡ʃʰ i
գմենազոր	ɡ m ɛ n ɑ z ɔ ɾ
թնգա	t ŋ ɡ ɑ
քնթարկվել	k ɛ n tʰ ɑ ɾ k v ɛ l
խիածան	χ͡s i j ɑ t͡s ɑ n
ճնող	t͡s ə n o ʁ
որբանավ	v o ɾ pʰ ɑ n ɑ v
չիրակնօրյա	t i ɾ ɑ k n ɔ ɾ j ɑ
ֆնարավորություն	f ə n ɑ ɾ ɑ v ɔ ɾ u tʰ j u n
լամակ	l ɑ m ɑ k
ղաշնություն	ʁ ɑ ʃ n u tʰ j u n
չառնել	t ɑ r n ɛ l
ինհամբեր	i n h ɑ m pʰ ɛ ɾ
րոթ	ɾ ɔ tʰ
չասը	t ɑ s ə
թարձրացում	t ɑ ɾ t͡sʰ ɾ ɑ t͡sʰ u m
շեսուչ	ʃ ɛ s u t͡ʃʰ
եեւոն	j ɛ v ɔ n
ձայսր	d ɑ j s ə ɾ
ջոնյակ	d o n j ɑ k
իախվածություն	i ɑ χ v ɑ t͡s u tʰ j u n
ուշադիծ	u ʃ ɑ d i s
նշրել	nʰ ə ʃ ɾ ɛ l
ջավերացում	d ɑ v ɛ ɾ ɑ t͡sʰ u m
բանակություն	bʰ ɑ n ɑ k u tʰ j u n
ղլբերտ	ʁ l b ɛ ɾ t
հարարտ	h ɑ ɾ ɑ ɾ t
ճվրամիություն	t ɛ v ɾ ɑ m i u tʰ j u n
դերթ	d ɛ ɾ tʰ
ֆամադրություն	f ɑ m ɑ d ə ɾ u tʰ j u n
շմբաքանակ	ʃ ə m b ɑ kʰ ɑ n ɑ k
իրկյուղ	i ɛ ɾ k j u ʁ
զրթուն	z ɾ tʰ u n
քառասեր	kʰ ɑ r ɑ s ɛ ɾ
դրեւան	d ɛ ɾ ɛ v ɑ n
հեխնոլոգիա	h ɛ χ n ɔ l ɔ ɡ j ɑ
արժենալ	ɑ ɾ ʒ ɛ n ɑ l
ծռանց	t r ɑ n t͡sʰ
ցռանդ	t ɛ r ɑ n d
շաղաքավարի	ʃʰ ɑ ʁ ɑ kʰ ɑ v ɑ ɾ i
ֆնել	f n ɛ l
եագաթ	j ɑ ɡ ɑ tʰ
լախված	l͡s ɑ χ v ɑ t͡s
խատիկան	χ ɑ t i k ɑ n
չվով	t v ɔ v
կնդեվրոպական	k ə n d ɛ v ɾ ɔ p ɑ k ɑ n
խափահարել	χ͡s ɑ pʰ ɑ h ɑ ɾ ɛ l
քհագին	k h ɑ ɡ i n
գյսուհետեւ	ɡ j s u h ɛ t ɛ v
փավաքական	p ɑ v ɑ kʰ ɑ k ɑ n
եմռանը	j z ə m r ɑ n ə
կադրիդյան	k ɑ d ɾ i d j ɑ n
փործադուլ	p ɔ ɾ t͡s ɑ d u l
րելտական	ɾ ɛ l t ɑ k ɑ n
զհ	z ə h ə
ձթնշաղ	d ə tʰ ə n ʃ ɑ ʁ
ղարատ	ʁ ɑ ɾ ɑ t
աայգ	ɑ͡sʰ ɑ j ɡ
նարտիզան	n a ɾ t i z a n
անդապետ	ɑ ə n d ɑ p ɛ t
թաստացի	tʰ ɑ s t ɑ t͡sʰ i
յիազորագիր	j j ɑ z ɔ ɾ ɑ ɡ i ɾ
փարանձավ	pʰ ɑ ɾ ɑ n d z ɑ v
նզդեցիկ	n z d ɛ t͡sʰ i k
փրտագաղթ	p ɾ t ɑ ɡ ɑ χ tʰ
յասցնել	j ɑ s t͡sʰ n ɛ l
ջկարագրություն	d ə k ɑ ɾ ɑ ɡ ɾ u tʰ j u n
չասուն	t ɑ s u n
տարիճ	t ɑ ɾ i t͡ʃ
գատիտ	ɡ ɑ t i t
ներմ	n͡ʒ ɛ ɾ m
աողոքել	ɑ o ʁ o kʰ ɛ l
էախմատիստ	ɛ ɑ χ m ɑ t i s t
յիազորված	j j ɑ z ɔ ɾ v ɑ t͡s
ցղավաղել	t ʁ ɑ v ɑ ʁ ɛ l
լաստայական	l ɑ s t ɑ j ɑ k ɑ n
ծակարդ	tʰ ɑ k ɑ ɾ d
ձիրակի	d i ɾ ɑ k i
աանան	ɑ ɑ n ɑ n
ձացատրել	d ɑ t͡sʰ ɑ t ɾ ɛ l
թդրբեջաներեն	t d ə ɾ b ɛ d͡ʒ ɑ n ɛ ɾ ɛ n
եիացյալ	j i j ɑ t͡sʰ j ɑ l
սաշառք	s ɑ ʃ ɑ r kʰ
ցոտրել	t o t ɾ ɛ l
թավանել	t ɑ v ɑ n ɛ l
ռահիրե	r ɑ h i ɾ ɛ
ենորոշ	j n ɔ ɾ ɔ ʃ
սժ	s ʒ ə
բահանջ	b ɑ h ɑ n d͡ʒ
կերանի	k ɛ ɾ ɑ n i
եարելի	j ɑ ɾ ɛ l i
որոշակճ	v ɔ ɾ ɔ ʃ ɑ k ʃ
ռուպերմարկետ	r u p ɛ ɾ m ɑ ɾ k ɛ t
ճամբյուղ	t ɑ m b j u ʁ
լրեբունի	l ɾ ɛ b u n i
փիրան	p͡s i ɾ ɑ n
ցապի	t ɑ p i
չվելացնել	t v ɛ l ɑ t͡sʰ n ɛ l
լզատագրել	l z ɑ t ɑ ɡ ɾ ɛ l
լրասենյակ	l ə ɾ ɑ s ɛ n j ɑ k
ջոլար	d ɔ l ɑ ɾ
շուրքիա	ʃʰ u ɾ kʰ j ɑ
ճղունգ	t ɛ ʁ u n ɡ
ռանկանալ	r sʰ ɑ n k ɑ n ɑ l
յիլան	j i l ɑ n
ղպանել	ʁ p ɑ n ɛ l
մեղեցկություն	m ɛ ʁ ɛ t͡sʰ k u tʰ j u n
ֆնակչություն	f ə n ɑ k t͡ʃʰ u t͡sʰ j u n
իիքի	i i kʰ i
ջռյուծ	d r j u t͡s
փրդարացնել	p ɾ tʰ ɑ ɾ ɑ t͡sʰ n ɛ l
ցու	t͡z u
ձախկին	d ɑ χ k i n
քոչում	k o t ʃʰ u m
չմսագիր	t m s ɑ ɡ i ɾ
ցնդկական	t ə n d k ɑ k ɑ n
եետաձգել	j ɛ t ɑ d͡z ə kʰ ɛ l
քատաղ	k ɑ t ɑ ʁ
քազմական	k ɑ z m ɑ k ɑ n
մապվել	m ɑ p v ɛ l
ղրբ	ʁ ɛ ɾ pʰ
իոցիալիստական	i ɔ t͡sʰ j ɑ l i s t ɑ k ɑ n
ուղիե	u ʁ i ɛ
աանուկ	ɑ ɑ n u k
քծել	k ə t s ɛ l
ճբսուրդ	t pʰ s u ɾ d
ըածրահասակ	ə sʰ ɑ t s ɾ ɑ h ɑ s ɑ k
զրսեն	z ɾ s ɛ n
կորձառություն	kʰ o ɾ t sʰ ɑ r u t sʰ j u n
ձաքրում	d ɑ kʰ ɾ u m
ժմենաբարձր	ʒ m ɛ n ɑ b ɑ ɾ t͡sʰ ə ɾ
ըակարդ	əʰ ɑ k ɑ ɾ d
էիամտություն	ɛ i j ɑ m ə t u tʰ j u n
ըառուցողական	ə ɑ r u t͡sʰ ɔ ʁ ɑ k ɑ n
ծասադուլ	t ɑ s ɑ d u l
ֆնորոշ	f n ɔ ɾ ɔ ʃ
դարդիկ	d ɑ ɾ tʰ i k
ըերթ	əʰ ɛ ɾ tʰ
ծիջերկրական	t i t͡ʃʰ ɛ ɾ k ɾ ɑ k ɑ n
նիսկոտեկ	n i s k o t ɛ k
սնգամյա	s ə ŋ ɡ ɑ m j ɑ
ֆիտակից	f i t ɑ k i t͡sʰ
բերժել	b ɛ ɾ ʒ ɛ l
դեսուչ	d ɛ s u t͡ʃʰ
զահանա	zʰ ɑ h ɑ n ɑ
յորիզոնական	j ɔ ɾ i z ɔ n ɑ k ɑ n
չս	t s
կվրոպացի	k ɛ v ɾ ɔ p ɑ t͡sʰ i
աեկին	ɑ ɛ k i n
շոնյակ	ʃ o n j ɑ k
շորթ	ʃ o ɾ tʰ
ճեռնել	t ɛ r n ɛ l
խռջեւ	χ r t͡ʃʰ ɛ v
րնմիջականորեն	ɾ n m i t͡ʃʰ ɑ k ɑ n ɔ ɾ ɛ n
գարտկոց	ɡ ɑ ɾ t k o t sʰ
թայց	t ɑ j t͡sʰ
զեզու	z ɛ z u
նկարել	n ə k ɑ ɾ ɛ l
ցրանսգենդեր	t ɾ ɑ n s ɡ ɛ n d ɛ ɾ
զանճար	z ɑ n t͡ʃ ɑ ɾ
սֆրիկա	s f ɾ i k ɑ
ռեր	rʰ ɛ ɾ
այլընտրանքային	ɑ j l ə n t ɾ ɑ ŋ kʰ ɑ j i n
ումճ	u m ʃ
կժշկություն	k ə ʒ ə ʃ k u tʰ j u n
ուսապարմ	u s ɑ p ɑ ɾ m
յորտուգալացի	j ɔ ɾ t u ɡ ɑ l ɑ t͡sʰ i
նպարտ	n ə p ɑ ɾ t
էախճան	ɛ ɑ χ t͡ʃ ɑ n
զրժենալ	z ɾ ʒ ɛ n ɑ l
աենարար	ɑ ɛ n ɑ ɾ ɑ ɾ
զնադու	z n ɑ d u
ընվրդով	ə n v ə ɾ tʰ ɔ v
կրտասահման	k ɾ t ɑ s ɑ h m ɑ n
գնց	ɡ n t͡sʰ
գդ	ɡ d
մա	m ɑ
ելկոհոլ	j l k ɔ h ɔ l
բերջաբան	b ɛ ɾ t͡ʃʰ ɑ b ɑ n
պիրթ	p i ɾ tʰ
բխտոր	b ə χ t ɔ ɾ
վրդյունք	v ɾ tʰ j u ŋ kʰ
իործող	i ɔ ɾ t͡s ɔ ʁ
յտատուս	j t ɑ t u s
տարդալ	t ɑ ɾ tʰ ɑ l
մոլար	m ɔ l ɑ ɾ
ջրջանկություն	d ɛ ɾ d͡ʒ ɑ ŋ k u tʰ j u n
ճելացի	t ɛ l ɑ t sʰ i
ոտտ	v ɔ t kt
ցերսես	t ɛ ɾ s ɛ s
վանդավառ	v ɑ n d ɑ v ɑ r
րինո	ɾ i n ɔ
անհապաղ	ɑ n h ɑ p ɑ ʁ
ծատված	t ɑ t v ɑ t͡s
յերուժան	j ɛ ɾ u ʒ ɑ n
էրաչյա	ɛ ə ɾ ɑ t͡ʃʰ j ɑ
իենդանակերպի	i ɛ n tʰ ɑ n ɑ k ɛ ɾ p i
ճալիկ	t ɑ l i k
յերկայացուցչություն	j ɛ ɾ k ɑ j ɑ t͡sʰ u t͡sʰ t͡ʃʰ u tʰ j u n
ղղյուսակ	ʁ ʁ j u s ɑ k
հնպիտան	h n p i t ɑ n
խեն	χ ɛ n
դիկին	d i k i n
եոսուն	j ɔ s u n
գիշերային	ɡ i ʃ ɛ ɾ ɑ j i n
հառյակ	hʰ ɑ r j ɑ k
արհեստավոր	ɑ ɾ h ɛ s t ɑ v ɔ ɾ
փնտիկ	p n t i k
յղանդավորական	j ʁ ɑ n d ɑ v o ɾ ɑ k ɑ n
ժրամայել	ʒ ə ɾ ɑ m ɑ j ɛ l
նեղմ	n ɛ ʁ m
պնակնկալ	p n ɑ k ə ŋ k ɑ l
քայանե	k ɑ j ɑ n ɛ
էզր	ɛ ɛ z ə ɾ
թողովրդական	t o ʁ o v ə ɾ tʰ ɑ k ɑ n
էառորդ	ɛʰ ɑ r ɔ ɾ tʰ
կտեփանակերտ	k t ɛ pʰ ɑ n ɑ k ɛ ɾ t
տնկում	t n k u m
հայտարարում	h ɑ j t ɑ ɾ ɑ ɾ u m
չահուկյան	t͡ʒ ɑ h u k j ɑ n
եուճուր	j u t͡ʃ u ɾ
կուբլի	k u b l i
լերժ	l ɛ ɾ ʒ
կտալին	k t ɑ l i n
ձաղորդում	d ɑ ʁ ɔ ɾ tʰ u m
ռանոթացնել	r͡s ɑ n o tʰ ɑ t͡sʰ n ɛ l
օդայիտ	o tʰ ɑ j i t
խիմնադիր	χ i m n ɑ d i ɾ
րվգենի	ɾ ɛ v ɡ ɛ n i
ցանխել	t ɑ ŋ χ ɛ l
էսկական	ɛ s k ɑ k ɑ n
մրուցելոզ	m ɾ u t sʰ ɛ l o z
ֆհաբեկել	f h ɑ b ɛ k ɛ l
տահպանողական	t ɑ h p ɑ n ɔ ʁ ɑ k ɑ n
ֆարզիկ	f ɑ ɾ z i k
շառելիք	ʃ ɑ r ɛ l i kʰ
ռրանց	r ə ɾ ɑ n t͡sʰ
փոհեմ	p ɔ h ɛ m
աահապատիժ	ɑ ɑ h ɑ p ɑ t i ʒ
թրջանկություն	t ɛ ɾ d͡ʒ ɑ ŋ k u tʰ j u n
օգտատեմ	ɔ kʰ t ɑ t ɛ m
եիասեռական	j i j ɑ s ɛ r ɑ k ɑ n
մրվագ	m ə ɾ v ɑ ɡ
սրվագ	s ə ɾ v ɑ ɡ
ձիրախային	dʰ i ɾ ɑ χ ɑ j i n
ցորհրդանշել	t ɔ ɾ ə ɾ tʰ ɑ n ə ʃ ɛ l
թյսու	t j s u
ծրաշխիք	t ɛ ɾ ɑ ʃ χ i kʰ
ճղզի	t ə ʁ z i
րշ	ɾ ʃ
ձղիանալ	d ə ʁ i j ɑ n ɑ l
էիավորում	ɛ i j ɑ v ɔ ɾ u m
որոլ	v ɔ ɾ ɔ l
ուսուօ	u s u ɔ
ողողեֆ	v ɔ ʁ ɔ ʁ ɛ f
տաշ	t͡ʃ ɑ ʃ
նրքրել	nʰ ə ɾ kʰ ə ɾ ɛ l
ձարձակում	d ɑ ɾ t͡sʰ ɑ k u m
սիկ	s i k
վյուղապետ	v j u ʁ ɑ p ɛ t
եկնոց	j k n ɔ t͡sʰ
թագնել	t ɑ kʰ n ɛ l
ձանդոտ	d ɑ n d ɔ t
շոլանդիա	ʃ ɔ l ɑ n d j ɑ
բոր	b͡ʃʰ o ɾ
աահմանափակել	ɑ ɑ h m ɑ n ɑ pʰ ɑ k ɛ l
իարվել	i ɑ ɾ v ɛ l
ծեյսբուքյան	t ɛ j s b u kʰ j ɑ n
ըժգոհություն	ə ə ʒ ɡ ɔ h u tʰ j u n
խատկանել	χ ɑ t k ɑ n ɛ l
դաղբանտարկյալ	dʰ ɑ ʁ b ɑ n t ɑ ɾ k j ɑ l
շկնհայտ	ʃ k ə n h ɑ j t
էերասանուհի	ɛ ɛ ɾ ɑ s ɑ n u h i
ցեղյակ	t ɛ ʁ j ɑ k
հիացյալ	h i j ɑ t͡sʰ j ɑ l
ցրճատում	t ə ɾ t͡ʃ ɑ t u m
զիշեցնել	z i ʃ ɛ t͡sʰ n ɛ l
բոնուս	b ɔ n u s
շրջանառություն	ʃ ə ɾ d͡ʒ ɑ n ɑ r u tʰ j u n
չահրամ	t ɑ h ɾ ɑ m
դամանց	d ɑ m ɑ n t͡sʰ
զասներկու	z ɑ s n e ɹ k u
հղզի	h ə ʁ z i
րլորել	ɾ ə l o ɾ ɛ l
րրբազան	ɾ ə ɾ pʰ ɑ z ɑ n
նառավարում	n ɑ r ɑ v ɑ ɾ u m
մայմանավորել	m ɑ j m ɑ n ɑ v ɔ ɾ ɛ l
պային	p ɑ j i n
լաշտն	l ɑ ʃ t ə n
ժուսափել	ʒ u s ɑ pʰ ɛ l
ցեծաքանակ	t ɛ t͡s ɑ kʰ ɑ n ɑ k
գարժիչ	ɡ ɑ ɾ ʒ i t ʃʰ
ջռաջարկություն	d r ɑ t͡ʃʰ ɑ ɾ k u t͡sʰ j u n
բնգործ	b ŋ ɡ ɔ ɾ t͡s
ճիսկոտեկ	t i s k o t ɛ k
խամավոր	χ ɑ m ɑ v ɔ ɾ
ուշշ	u ʃ kʃ
ցերցնել	t ɛ ɾ t sʰ n ɛ l
ըահանա	əʰ ɑ h ɑ n ɑ
շահել	ʃ͡ʒ ɑ h ɛ l
խանգուն	χ ɑ ŋ ɡ u n
ոսկանյար	v ɔ s k ɑ n j ɑ ɾ
հպտակ	h p t ɑ k
բախում	b ɑ χ u m
ճշ	t ʃ
քժոխք	k ə ʒ ɔ χ kʰ
կնդրեաս	k n d ɾ ɛ ɑ s
րարմ	ɾʰ ɑ ɾ m
յուսինե	j u s i n ɛ
գեղծիք	ɡ ɛ χ t͡s i kʰ
կբստրակտ	k pʰ s t ɾ ɑ k t
խորթել	χ ɔ ɾ tʰ ɛ l
յրագրող	j ə ɾ ɑ ɡ ə ɾ ɔ ʁ
բյրի	b j ɾ i
տարիսեցիական	tʰ ɑ ɾ i s ɛ t͡sʰ j ɑ k ɑ n
ծիլ	t͡ʒ i l
նանան	n ɑ n ɑ n
սործի	s ɔ ɾ t͡s i
ղժ	ʁ ʒ ə
ցպահովում	t p ɑ h ɔ v u m
չորիզոնական	t ɔ ɾ i z ɔ n ɑ k ɑ n
ծջարական	t d ʒ ɑ ɾ ɑ k ɑ n
զեսա	zʰ ɛ s ɑ
քեղատոմս	k ɛ ʁ ɑ t ɔ m s
լացում	l ɑ t͡sʰ u m
ուն	u n
տնթարկել	t ɛ n tʰ ɑ ɾ k ɛ l
թիզիկական	t i z i k ɑ k ɑ n
շմաստություն	ʃ m ɑ s t u t sʰ j u n
ռաղրել	r͡s ɑ ʁ ɾ ɛ l
սխիթարյան	s ə χ i tʰ ɑ ɾ j ɑ n
աավատարմություն	ɑ ɑ v ɑ t ɑ ɾ m u tʰ j u n
նսպանիա	n s p ɑ n j ɑ
ձմենաբարձր	d m ɛ n ɑ b ɑ ɾ t͡sʰ ə ɾ
փսպանացի	p s p ɑ n ɑ t͡sʰ i
զայրենակից	z ɑ j ɾ ɛ n ɑ k i t͡sʰ
րառն	ɾ ɑ r ə n
կսրայել	k s ɾ ɑ j ɛ l
վորեղբոր	v ɔ ɾ ɛ χ p ɔ ɾ
եարսել	j ɑ ɾ s ɛ l
կամարել	k ɑ m ɑ ɾ ɛ l
իատաղ	i ɑ t ɑ ʁ
գյստեղ	ɡ j s t ɛ ʁ
գվետ	ɡ v ɛ t
աացասական	ɑ ɑ t͡sʰ ɑ s ɑ k ɑ n
երմենակ	j ɾ m ɛ n ɑ k
պործի	p ɔ ɾ t͡s i
շամագործակցություն	ʃ ɑ m ɑ ɡ ɔ ɾ t͡s ɑ k t͡sʰ u tʰ j u n
գրապարակել	ɡ ə ɾ ɑ p ɑ ɾ ɑ k ɛ l
ֆահեստ	f ɑ h ɛ s t
նեսանյութ	n ɛ s ɑ n j u tʰ
էացատրել	ɛ ɑ t͡sʰ ɑ t ɾ ɛ l
ռավարշ	r ɑ v ɑ ɾ ʃ
ղոր	ʁ o ɾ
օղպ	ɔ ʁ p
ջղիանալ	d ə ʁ i j ɑ n ɑ l
էրգելել	ɛ ɾ kʰ ɛ l ɛ l
գեթեւ	ɡʰ ɛ tʰ ɛ v
դշխանյան	d ʃ χ ɑ n j ɑ n
արազիլիա	ɑ ɾ ɑ z i l j ɑ
չավեղեն	t ɑ v ɛ ʁ ɛ n
մինս	m͡ʒ i n s
ֆսպանիա	f s p ɑ n j ɑ
մելագար	m ɛ l ɑ ɡ ɑ ɾ
էրեբունի	ɛ ɾ ɛ b u n i
տենցաղ	t ɛ n t͡sʰ ɑ ʁ
բայտյա	bʰ ɑ j t j ɑ
լամաշխարհային	l ɑ m ɑ ʃ χ ɑ ɾ ɑ j i n
ջարտ	dʰ ɑ ɾ t
ղաշ	ʁ͡ʃ ɑ ʃ
տյուրին	t ɪ̯ u ɾ i n
վիժ	v i ʒ
ըխել	əʰ ə χ ɛ l
յաղկունք	j s ɑ ʁ k u n kʰ
ըառը	ə ɑ r ə
վողովրդավարություն	v ɔ ʁ ɔ v ə ɾ tʰ ɑ v ɑ ɾ u tʰ j u n
ձյն	d j n
ճանչ	t ɑ n t͡ʃʰ
չռույգ	t r u j ɡ
պարիճ	p ɑ ɾ i t͡ʃ
զիմնադրել	z i m n ɑ d ɾ ɛ l
դիլիարդ	d i l j ɑ ɾ d
յնհույս	j n h u ɪ̯ s
ղարժիչ	ʁ ɑ ɾ ʒ i t ʃʰ
թրիստոս	tʰ ɾ i s t ɔ s
քերադարձ	k ɛ ɾ ɑ d ɑ ɾ t͡sʰ
ռայն	r͡z ɑ j n
զոգարան	z ɔ ɡ ɑ ɾ ɑ n
ժրդիականացում	ʒ ɾ d i j ɑ k ɑ n ɑ t͡sʰ u m
ռանրագիտարան	r ɑ n ɾ ɑ ɡ i t ɑ ɾ ɑ n
ցարով	t ɑ ɾ ɔ v
եեմք	j ɛ m kʰ
պայրենասիրական	p ɑ j ɾ ɛ n ɑ s i ɾ ɑ k ɑ n
յապան	j ɑ p ɑ n
շարսանյաց	ʃ ɑ ɾ s ɑ n j ɑ t͡sʰ
նտրուկ	n ə t ɾ u k
եիովին	j i ɔ v i n
կողովրդավարություն	k ɔ ʁ ɔ v ə ɾ tʰ ɑ v ɑ ɾ u tʰ j u n
չենաշնորհ	t ɛ n ɑ ʃ ə n ɔ ɾ
չրեբունի	t ɾ ɛ b u n i
շատասխանատու	ʃ ɑ t ɑ s χ ɑ n ɑ t u
յննադատություն	jʰ ə nː ɑ d ɑ t u tʰ j u n
վամառոտ	v ɑ m ɑ r o t
իիասքանչ	i i j ɑ s kʰ ɑ n t͡ʃʰ
ժուրահատուկ	ʒ u ɾ ɑ h ɑ t u k
իորհրդավոր	i ɔ ɾ ə ɾ tʰ ɑ v ɔ ɾ
ծսկապես	t s k ɑ p ɛ s
րափահարում	ɾ͡s ɑ pʰ ɑ h ɑ ɾ u m
արագրավորում	ɑ͡s ə ɾ ɑ ɡ ɾ ɑ v ɔ ɾ u m
իամակրանք	i ɑ m ɑ k ɾ ɑ ŋ kʰ
ձերջաբան	d ɛ ɾ t͡ʃʰ ɑ b ɑ n
կռկախ	k r k ɑ χ
մոլորակ	m o l o ɾ ɑ k
յռաջադեմ	j r ɑ t͡ʃʰ ɑ d ɛ m
թամուրջ	t ɑ m u ɾ d͡ʒ
ծակասուրդ	t ɑ k ɑ s u ɾ tʰ
ռրգի	r ɛ ɾ kʰ i
շիշտ	ʃ i ʃ t
ռիվա	r i v ɑ
ձշտապես	d ə ʃ t ɑ p ɛ s
ղրկխոսություն	ʁ ɛ ɾ k χ ɔ s u tʰ j u n
թարբերակ	t ɑ ɾ b ɛ ɾ ɑ k
զռաջադեմ	z r ɑ t͡ʃʰ ɑ d ɛ m
ձախագիծ	d ɑ χ ɑ ɡ i t͡s
ֆշանավոր	f ə ʃ ɑ n ɑ v ɔ ɾ
աողովրդավարական	ɑ ɔ ʁ ɔ v ə ɾ tʰ ɑ v ɑ ɾ ɑ k ɑ n
քոհրաբ	k ɔ h ɾ ɑ b
ծազմակերպիչ	t ɑ z m ɑ k ɛ ɾ p i t͡ʃʰ
ռոլորը	r ɔ l ɔ ɾ ə
ֆաղորդագրություն	f ɑ ʁ ɔ ɾ tʰ ɑ ɡ ɾ u tʰ j u n
շաչատուր	ʃ ɑ t͡ʃʰ ɑ t u ɾ
չկան	t ə k ɑ n
շապալել	ʃ ɑ p ɑ l ɛ l
դչք	d t͡ʃʰ kʰ
խապվել	χ ɑ p v ɛ l
րծել	ɾ ə t s ɛ l
զիրիա	z i ɾ j ɑ
վղամարդիկ	v ə ʁ ɑ m ɑ ɾ tʰ i k
ռամագործակցություն	r ɑ m ɑ ɡ ɔ ɾ t͡s ɑ k t͡sʰ u tʰ j u n
ֆանկանալ	f sʰ ɑ n k ɑ n ɑ l
եիմանկար	j i m ɑ n ə k ɑ ɾ
իահապատիժ	i ɑ h ɑ p ɑ t i ʒ
էրթ	ɛ ɛ ɾ tʰ
ֆույլատրել	fʰ u j l ɑ t ɾ ɛ l
ձրակտիկ	d ɾ ɑ k t i k
նրածնային	n ʒ ə ɾ ɑ t s n ɑ j i n
ղիբանան	ʁ i b ɑ n ɑ n
թատարել	t ɑ t ɑ ɾ ɛ l
ջնցյալ	d n t͡sʰ j ɑ l
ղափուր	ʁʰ ɑ pʰ u ɾ
ըայտարարել	ə ɑ j t ɑ ɾ ɑ ɾ ɛ l
ժրապարակավ	ʒ ɾ ɑ p ɑ ɾ ɑ k ɑ v
ղարեց	ʁ ɑ ɾ ɛ t͡sʰ
սլակ	s ɛ l ɑ k
դավառ	d ɑ v ɑ r
մարգեւ	m ɑ ɾ kʰ ɛ v
իցորդ	i ə t͡sʰ o ɾ tʰ
վեյտինգ	v ɛ j t i ŋ ɡ
յցորդ	j ə t͡sʰ o ɾ tʰ
ըրիտանացի	ə ɾ i t ɑ n ɑ t͡sʰ i
թոլորվել	t ɔ l ɔ ɾ v ɛ l
զենգալերեն	z ɛ n ɡ ɑ l ɛ ɾ ɛ n
չորացնել	t ʃʰ o ɾ ɑ t sʰ n ɛ l
թլինթոն	tʰ l i n tʰ o n
դերրի	d ɛ ɾː i
